,rating,comment
42180,1.0,mừng xỉu béo không_tưởng lựa_chọn chà_bông xúc
44471,1.0,cê
32685,1.0,học gắt mắng í đổ cực tốt
30370,1.0,mềm thơm dẻo thèm cười
16486,1.0,tâm_thành_phố bù lận thích tụ_họp ổn thân_thiện hòa_nhã thích tẹo uống uống không_đều uống nhạt tý thích chế đep thân không_đến không_ạ
20657,1.0,nướng zo lê_hồng đẹp ngoài_trời nhiệt_tình chờ_đợi nhiên nướng hút khó_chịu vọng cải_tiến
23949,1.0,sát tô ướp kỹ thấm_tháp tùy tùy miếng toàn thích sạch_sẽ tươi trừ hơi_thiếu tô ngại
37837,1.0,hợp_lý nhiệt_tình
37424,1.0,yên_tâm giới_thiệu hoài
6651,1.0,ổn căng đồ_ăn rán mặn uống đẹp xập_xệ học vũ_trọng
14036,1.0,cười nổi_tiếng toast mix tùy uống lạ lạ thích thơm thích phết đẹp độc_nhất chật nóng đáng_yêu cực_kì mưa trông mũ_bảo_hiểm không_bị ướt cười
23825,1.0,thơm chả_mềm ướp vừa_vặn gỡ chấm bezt gỡ âm_ấm không_bị ghẹ chính_xác lộn mạn
31736,1.0,dọc dọc đa sáng_sủa không_chê í sạch_sẽ thoáng mát rẻ tô bự bự căng dễ_thương đoán đoán không_mở đừng ớt khủng_khiếp trái đừng dại_dột tuyệt
44333,1.0,thèm tuốt mò không_với thèm quá_xá hết_sảy bún_riêu đậm_đà béo ủng_hộ tiếp
26161,1.0,kêu thạch đào bánh_mì đào yêu thích đào đào đào tươi bánh_mì ướp thấm sốt ngán kém đông không_sạch
36918,1.0,ăn_ở online chờ tý cực_kỳ hài_lòng quả_đất khuyên chân_thành phục_vụ
12639,1.0,chủ_yếu nhiên vỉa_hè mix lạ yên_tâm tuỳ_thích rẻ cười
17064,1.0,rộng thoải_mái đỡ đông yên_tĩnh hẳn thử đề_nghị nhì cười bánh_tráng nướng khô thích bánh mềm trải đừng chồng đậm nhạt ngán hấp kèm hẹn
10599,1.0,khẩu_vị hotdog giác
27483,1.0,phục_vụ nhầm miết méo
7116,1.0,thích có_lẽ không_thích cân_nhắc đậu_hũ kĩ huyền_thoại thích yêu kêu thử ưmmm kêu ác_ôn đau nhân liên_tục không_bớt không_nói lấn_áp béo vị quất thất_vọng chờ yêu
29080,1.0,thèm thích phục_vụ ướp thấm mềm nướng không_khô phục_vụ chụp kêu chụp không_thích chạy bụi_bặm mưa chạy sấp_mặt chán mặn
9939,1.0,chất_lượng không_tái đỏ toàn học kịp bố_mẹ ghé tiện
9838,1.0,test liền thất_vọng đầy_đủ trí kém đẹp mềm sượng thích mềm báo phục_vụ sốt đượm nếm nhạt xíu trộn tương_ớt ổn thử thử hăng không_thích kèm hợp cực cá_hồi béo mềm fish ổn đặc_sắc giòn_rụm lịch_sự không_đa ngắm ngắm chế_biến điều_hoà mát_mẻ chất_lượng không_và phục_vụ hợp_lý lặc_lè trông ngại ngại gửi té dắt giúp giùm
19824,1.0,thích tại_chỗ sát không_là phá lộn phá bình_thường bánh_mì chiên
37093,1.0,liền ngoncười khuyến_khích cảo béo vừa_miệng cảo miễn chê_nhân bùi
41276,1.0,đầu_tư hẳn bánh_cuốn kèm
8052,1.0,đa_dạng rẻ gắt không_thơm phá nát_vực chất_lượng tê_tê đi_lại hẹp lấn trí đổi thơm thơm thơm thích
9589,1.0,mò không_sợ trễ ốc cực béo đít ốc sạch ướp thấm
31297,1.0,đính kèm địa_chỉ cổ_phần vũ_đông
35548,1.0,trừ mời_chào_hàng không_tận hưởng không_và thức_ăn
41625,1.0,dễ_thương đợi đông thông_cảm mệt đeo cố_gắng truyền_thông lát dễ_thương bảo bàn lát bàn báo rồithích hếtcòn chúc lỗi đợi đa_dạng hàn xứng_đáng không_ngần ngại
6214,1.0,ngã địa_chỉ chụp quảng_cáo đông lề_đường cũ thoải_mái quẩy lý_tưởng
26523,1.0,miến trộn trộn kèm thích ngậy phục_vụ chờ
42563,1.0,bắt_mắt bảo_vệ thích chất_lượng hẳn tươi sữa_tươi chất_lượng thích thích
17549,1.0,giòn đắng giòn sạch nước_mắm đậm_đà xào không_nên kêu thích giòn cộng thơm nước_chấm không_nói không_thích xùm bày
34616,1.0,thèm đa_dạng lựa_chọn thích giá_cả trở chọn_lựa vạt vạt lạnh lành_lạnh lạ_miệng đắng đắng béo béo tuyệt vạt
22923,1.0,đầu_tư quất đào đào đào
16594,1.0,đậm vị mềm trì chất_lượng mãi ủng_hộ
24346,1.0,không_lại nổi hứng review trải nghịm nướng ổn_định dạo thích gumiho bỏ_bê xíu không_kém nướng yukssam gumiho đông đa_dạng đồ_ăn hấp trộn lạnh không_đặc_sắc tươi đông ngán không_thử đông đông không_ở rộng_rãi sạch_sẽ nhiệt_tình không_hài cười
29007,1.0,vòng_vòng bún_chả_cá tộ nước_mắm cực thích sống cắt hoài chả_cá thơm không_giống kiêm nhiệt_tình
37141,1.0,nan
43068,1.0,học xà cười bì nóng_sốt nguội chán miếng sườn nóng nướng bì thơm chả_cũng kèm đổi cực thích nà
29721,1.0,thèm trộn không_chật tré trộn đùng ăn_ché trộn trộn tỏi xoài cóc trộn lạ_miệng bịch văn_phòng thèm liền tiện hộp đổ chụp sống ảo
20723,1.0,không_muốn chuẩn củachủ hấp_dẫn không_ăn mắm_tôm dặnđừng
28860,1.0,nan
42346,1.0,mềm mềm nhẹ xốp không_bị sốt xám xám lạ béo béo hợp thơm_phức đồng_nghiệp xúm vô quên chụp thử
36536,1.0,chảnh chảnh đồng_tiền mời
23494,1.0,review tốt sò_lông ốc ngọc chế ổn chuyên
41131,1.0,ghé đông vực nhỉnh rán luộc thoát chiên xào thoát ngạc_nhiên bọc rán luộc luộc xào ỉu trừ lóng_ngóng không_gọi nhầm_hóa_đơn ồn_ào
17578,1.0,giá_cả lựa_chọn vọng chủ_shop đa_dạng
7426,1.0,bánh_mì sầu_riêng xá_xíu thử bánh_mì cốt mềm thơm thoảng thử bánh_mì cốt mềm mặn mặn mặn đổi thử nhân
36576,1.0,rẻ cực_kì sống chấm tưởng không_tưởng bình_dân cầm rẻ kèm hấp_dẫn
4953,1.0,thử không_ngờ đợi thèm không_lần thử quên chụp
4631,1.0,sắc mặn khét đắt bán_nước nhiệt_tình
24175,1.0,thích mát lựa_chọn sạch_sẽ thường_xuyên
17479,1.0,thích luộc luộc khéo không_quá mềm không_bị cứng không_đánh nhạt_nhoà
21492,1.0,along lunch served conditioned probably cities smoothies relatively surprisingly baked with butter
16694,1.0,ghiền lạt mừng ăn_liền không_kém sánh thích mát lạnh thơm thơm
15423,1.0,kiếm dầm rẻ lưu_ý dầm tượng_đài liệt sỹ chất_lượng mùi_vị không_giống rẻ đầy_đặn phết nạo thạch lười
12301,1.0,nan
30933,1.0,bình_dân nhì
38449,1.0,nan
39070,1.0,thư_giãn đặt_chân tuyệt_vời phục_vụ trí không_thích hợp
42201,1.0,mãi chất_lượng buồn bích thử
16124,1.0,thoáng mát
9146,1.0,đa
29202,1.0,địa_chỉ đói giầy nhìu thức chất_lượng nướng nướng liền nóng thơm_phức giá_cả hợp_lí nướng dễ_thương
28622,1.0,thử ghiền
38503,1.0,thái lẩu nấm thích thái thích vô sô há bất_tiện bù tráng_miệng đa_dạng cực_kì thích
42639,1.0,cô_chú cô_chú khỏe_mạnh định trở_lại ủng_hộ phục_vụ cô_chú
16227,1.0,chiên kiếm mãi chẳng_thấy đẩy không_cố sài dọc ngó đứng sắp_xếp đócười nướng chiên giòn không_như nhân không_mà nữacười bánh_tráng ruốc thơm chấm chiên đầy_đặn không_ăn dặn đừng xịt vô không_nhìu tóm_lại thân_thiện đông trừ
14020,1.0,bình_dân tươm_tất bì thích uống bịch lythích mát
36325,1.0,cập_nhật ăn_uống kêu giòn kêu tô không_đã jenly chú_ý kêu cười giòn ngậy mặm trộn đầy_đủ giòn bật_mí bắc giòn phụ cười jenly thử kêu cười không_quán bù sạch_sẽ chủ_nhật mùng nghỉ
6915,1.0,kêu nguyên_liệu tươi rãi
40807,1.0,rộngcó wifiphòng lạnhview đẹpcó trẻ cực dơ vàophục kémđồ mắc
20869,1.0,sạch_sẽ rẻcác ghé thử thưởng_thức
39809,1.0,bánh_ướt lạ bánh_tráng nướng vô mềm kèm nướng hành rắc nước_chấm nhạt mòi thử cảm_nhận hương_vị khác_biệt
11053,1.0,trứng_muối thơm
32425,1.0,hình_như nguyên thèm đành thử ấn_tượng thèm hẳn thử chờ không_lâu xài
39775,1.0,xé tưởng ngờ yêu xé góp_ý chần sơ hành_tây hăng bá cháy
33755,1.0,mọc xào ngâm nở nhỡ nhỡ hẳn
36114,1.0,không_sạn thấm mềm vừa_miệng duyệt
39091,1.0,ghét tuyệt_vời ghé thử đừng ghiềm đẹp
27588,1.0,giá_cả thơm mát nóng uống
9943,1.0,không_lẫn trứng béo_bùi vừa_vặn
18935,1.0,khọt lạ mặt_tiền rộng trí kèm diết tốt khọt dày thập_cẩm thập_cẩm tiện thưởng_thức quên ghé
25678,1.0,liên_phòng nướng mềm ướp sò_huyết tươi nước_chấm kèm thích hương_vị thích toàn đậu hấp lạ_miệng thử
24281,1.0,độc_đáo không_chất_lượng bánh_mì cũ không_nhiệt
42342,1.0,bingsu tốt đẹp hợp_lý hợp trẻ
20976,1.0,nát thích khô lũn
3696,1.0,sườn ướp khô đỡ ngán khô bù kèm đầy_đủ không_nấu
17836,1.0,bánh_bèo trễ tạm nước_mắm thích nươc ghé
34120,1.0,không_ăn thèm bình_thường cà tỏi bơ thái nướng chiên căng
7058,1.0,nan
5849,1.0,đẹp uống thườn nước_lọc thích thích
11717,1.0,thích đồ_uống thất_vọng chất_lượng dán dạo đổ thành cầm dính khó_chịu trải_nghiệm vọng uống nhạt tốt
9685,1.0,tuyền thủ không_hết thèm liền thạch liên_tục không_giờ nghiện nghiện nghiện thạch sữatuoichantrauduongden
17956,1.0,rẻ cách_nhật bài_trí đà kêu
26165,1.0,teokbokki lạ bình_thường đen chiên dày ngán tương_đối bình_dân xài bình_thường
25679,1.0,mưa không_khí cực_kỳ thích_hợp đánh thố nước_chấm đặc_trưng nhẹ đậm tương tẩm ướp vừa_vặn giòn mềm trọn kèm bắp_cải khộng ngán thố nóng giòn
41185,1.0,rộng vắng đông bất_tiện đáo có_lẽ đặc_trưng hàn nóng_hổi trộn trộn tương trộn nhiên cháy kèm trái_cây phục_vụ tốt vũng_tàu ghé
1885,1.0,chiên lạ lạ cơ_bản không_nhiều thử lạnh súp nướng lạnh dở_không_ăn không_nên ổn chiên lạ hàn hẳn
40855,1.0,đảm_bảo_vệ hợp thưởng_thức xế_chiều hải_phòng hẳn hà
28898,1.0,trộn phô trộn ăn_chắc_bụng khoẻ trộn miếng trộn không_mình
2217,1.0,uống thử xéo tự_trọng chật uống rẻ chất_lượng tuyệt_vời không_như gắt gắt thích uống douple thề sực sực thấm lắc cực kịp trân_châu lạnh lạnh lắc cộng rùiiiii không_thích uống yêu dịch_vụ dễ_thương thói để_ý chị_gái dừng chào ấn_tượng chào không_thấy tôn_trọng khách_hàng thích soko yêu lớn_tuổi chọ cười đợi dặn chạy cẩn_thận yêu ngọc trí đẹp chật dãy đối_diện chế rộng chụp cười tiếc vội chụp chụp yêu rủ yêu
25989,1.0,xoài phủ dít quyện vô
34135,1.0,thực_tập thức toàn ghé đồ_ăn thức_uống kiếm ghé thịt_thà rán ốp trứng trứng rẻ chà_bông
39416,1.0,tất_niên đông rộng thỏai đông không_khiến khó_chịu tốt đa_dạng
11393,1.0,sẵn ghé vô uống ổn
25400,1.0,đồng_tiền đẹp tiểu chụp
21065,1.0,mỳ đầy_đủ năng_lượng giò sống dưa_chuột ngấy cảm_giác mỏng không_bị sốt páo chê không_ngọt sợ
3842,1.0,nướng kèm kết sườn nướng chậm mềm thấm cắn mặt_trời thịt_nướng hợp khô béo không_bị ngán thơm thích không_bên thư_giãn dễ_chịu bồi hạn_chế không_với mát_mẻ mềm thử
21772,1.0,ghé nổi_tiếng khô khô trộn viên hẳn hoành_thánh
26153,1.0,thử rán ngưu trongg rán ngưu lườn ô_dù giòn thơm nóng nguội ướp thơm bở nhắc thèm
31262,1.0,ngán ghé bèo không_quá mắc thích nước_mắm vừa_miệng lọc
22480,1.0,đồ_ăn sạch_sẽ thường_xuyên mời sang_trọng giá_cả hợp_lý lạt thử phùng tiện
7687,1.0,sạch_sẽ đóng hợp_lý ủng_hộ tiếp
7189,1.0,thích thích banhxeonambo banhxeo banhbotloc foodporn foodphotography likeforlikes vietnamesecuisine hanoifood
18251,1.0,tô kêu dễ_thương nhiệt_tình múc phục_vụ đông chờ giải_khát nguyên mát lạnh
35897,1.0,sống vực hàn hàn uống mắn thích cực trẻ uông nhập uống uống thử
41998,1.0,đùng hoàn kiếm xíu nổi thèm hứng nộm lạc sốt đẹp ngắm vỉa_hè nóng nhiên đống liên_tục nổi_tiếng khô khô khô không_lắm không_ăn
12859,1.0,đậm thơm hà
25168,1.0,nhìu chậm thân_thiện đắt
37557,1.0,đen tô gân thơm
29599,1.0,popping jelly pudding_viên không_nên
41202,1.0,ghé dừng nghỉ mệt tý tiếp đỡ buồn cà_phê uống cảm_nhận uống bình_thường dọc dừng nghỉ mệt không_đắng tạm
38308,1.0,hí_hửng thử đông đợi nhẹ_nhàng thích chụp
23514,1.0,thích ghiền ghiền nhác kèm mát trabgs dẻo thích đậm_đà đổi đỡ ngán
6513,1.0,quán vắng đá rộng
1503,1.0,chảnh thái_độ kém quan_ngại vô tôn_trọng không_khí sôi_nổi
7721,1.0,có_mặt cực_kì thích thơm béo nhẹ mát lạnh tart khuyên ăn_nóng tart siêu_béo mê nghiện ổn ghé thử không_thôi đừng không_hợp bé_tí buồn
43844,1.0,thích tĩnh thoáng mát
26254,1.0,tuyệt_vời
37012,1.0,lê nhân
24621,1.0,giới_thiệu thử cực cực thơm nhiệt_tình ghé
39652,1.0,trôi rét_ngọt vác bày thìa thành trôi có_lẽ hẳn chăm_chăm trôi quyết_định tạt vỉa_hè nép trôi đen đắt đóng lâu_dài thơm dẻo nhân đen húp chừa review kém nở quả_thực bình_thường đen vừa_miệng đỗ sánh tạm nhiên chưa_thể trôi rẻ rẻ trôi hẳn
24804,1.0,uống xô giá_cả hợp ủng_hộ
32693,1.0,gói ám khó_chịu phết đậm nhạt ướp tạm ổn nướng nhìu đắng nước_chấm ngạc_nhiên loãng rán tạm
21710,1.0,rộng đổ đông sợ dịch_bệnh cười xuất_sắc đào đau dám ghé cười
4052,1.0,mời thưởng_thức thoáng mát vô_cùng kết tôm_càng sốt chấm
32306,1.0,phục_vụ tôm_hùm săn giàu thích_hợp già trẻ bổ hội_họp họp tổng_kết chúc_mừng chế_biến phục_vụ tiệccướihaidangplaza rượubianhậpkhẩu
31649,1.0,cháy ốc sò tươi ấm nóng ốc hành chấm sốt hợp không_bị sợ sốt chấm không_mát
39005,1.0,phục_vụ hiền tínhlàm nhẹn chờ lâucó
7035,1.0,dở nướng ngỡ luộc rắc hành nướng ởn hỏng đỡ
41936,1.0,vừa_miệng mayonaise thích mềm mịn thích
37448,1.0,thích đồ_uống đồ_uống chất_lượng đẹp nở
15561,1.0,pháp chiểu tiến thiết sạch_sẽ thân_thiện
21229,1.0,mặt_đường đổi riêu sườn bưng ưng ghê thơm nấu đỏ sườn giòn tươi đỏ thích kèm cải diếp thừa_cơ_mà chiên bình_thường chém tổng_kết uống đông
26006,1.0,hài_lòng cực lồi lồi ghiền cơm_chiên ổn lép ghé đông thân_thiện đợi lồi thiết
30710,1.0,ghé set thoáng_đãng thích thích thích nấu xuất_sắc luộc thơm căng
12665,1.0,chả_tự thấm toàn_quốc tín
17434,1.0,thử ăn_ở không_giống hẳn tương_đối tươi đầy_đặn góp_ý thích
20601,1.0,thích atmosphere thích
37272,1.0,rẻ nhiên tốt sống xào lẩu hđ lớ_ngớ dô nhầm không_khá thỏi
37924,1.0,quảng_cáo giới_thiệu vô phục_vụ vô ngồi_rồi dọn_bàn đợi chả_đưa đứng đợi tá_lả đĩa bù uống khuyết_điểm đông lộn
795,1.0,đem tươi quầy tươi phú bưng kèm lẩu mặn tương đổ mặn không_nhớ
19270,1.0,nhiệt_tình đeo niềng ưng tomyum kêu ngại tạm ổn hành
26073,1.0,kđt không_quán đẹp đỏ hòa sang_trọng lịch_sự lịch_sự đồ_ăn xêm xêm tươi đậm thơm ngậy
2142,1.0,đừng lòng_vòng tốn manwah cộng phục_vụ toàn thương
27504,1.0,thích mỳ sốt hoài không_ngán thành_viên dễ_thương sợ phô béo tư_vấn giá_cả
30528,1.0,đóng cẩn_thận thơm mềm kèm kèm đựng cứng online
33825,1.0,cười shop cười chất_lượng nhập nổi_tiếng sốt nghiền rẻ xé mặn cười dịch_vụ thân_thiện nhiệt_tình trở_lên freeship bán_kính ủng_hộ shop dài_dài
17676,1.0,không_và uống
35724,1.0,không_trên ghê
36925,1.0,đẹp đọc kêu bưng tưởng không_hết chiên đùi ổn cực
15783,1.0,đăng dzũng giá_cả chất_lượng luộc xé rôti xé kèm gừng nhuyễn nấu mềm béo thơm nhão tời áh phục_vụ phục_vụ nóng dậy chữ_số chém
41503,1.0,thử cá_hồi strong vọng tươi
33139,1.0,đông sạch_sẽ chuẩn súp quên
15268,1.0,hên thử bún_chả_cá kêu thử không_ghé
36560,1.0,lề_đường thân_thiện dễ_thương thích trắng đỏ thử rẻ
33503,1.0,ráng thử cầm dĩa buồn chấy nóng giòn nước_mắm tạm sạch_sẽ phục_vụ lớn_tuổi nói_chuyện xởi_lởi không_rành phục_vụ thích ủng_hộ
